cbs_grid_code,area,neighborhood_code,neighborhood_name
E1146N3994,"10004",BU07580200,Brabantpark
E1147N3994,"10004",BU07580200,Brabantpark
E1148N3994,"10004",BU07580200,Brabantpark
E1149N3994,"10004",BU07580200,Brabantpark
E1150N3994,"10004",BU07580200,Brabantpark
E1151N3994,"10004",BU07580203,Heusdenhout
E1152N3994,"10004",BU07580203,Heusdenhout
E1153N3994,"10004",BU07580203,Heusdenhout
E1154N3994,"10004",BU07580203,Heusdenhout
E1155N3994,"10004",BU07580203,Heusdenhout
E1156N3994,"10004",BU07580203,Heusdenhout
E1157N3994,"10004",BU07580203,Heusdenhout
E1158N3994,"10004",BU07580203,Heusdenhout
E1159N3994,"10004",BU07580205,Hoogeind
E1160N3994,"10004",BU07580205,Hoogeind
E1161N3994,"10004",BU07580205,Hoogeind
E1162N3994,"10004",BU07580205,Hoogeind
E1163N3994,"10004",BU07580205,Hoogeind
E1145N3993,"10004",BU07580201,Sportpark
E1146N3993,"10004",BU07580203,Heusdenhout
E1147N3993,"10004",BU07580203,Heusdenhout
E1148N3993,"10004",BU07580203,Heusdenhout
E1149N3993,"10004",BU07580203,Heusdenhout
E1150N3993,"10004",BU07580203,Heusdenhout
E1151N3993,"10004",BU07580203,Heusdenhout
E1152N3993,"10004",BU07580203,Heusdenhout
E1153N3993,"10004",BU07580203,Heusdenhout
E1154N3993,"10004",BU07580203,Heusdenhout
E1155N3993,"10004",BU07580203,Heusdenhout
E1156N3993,"10004",BU07580203,Heusdenhout
E1157N3993,"10004",BU07580203,Heusdenhout
E1158N3993,"10004",BU07580203,Heusdenhout
E1159N3993,"10004",BU07580205,Hoogeind
E1160N3993,"10004",BU07580205,Hoogeind
E1161N3993,"10004",BU07580205,Hoogeind
E1162N3993,"10004",BU07580205,Hoogeind
E1163N3993,"10004",BU07580205,Hoogeind
E1145N3992,"10004",BU07580201,Sportpark
E1146N3992,"10004",BU07580203,Heusdenhout
E1147N3992,"10004",BU07580203,Heusdenhout
E1148N3992,"10004",BU07580203,Heusdenhout
E1149N3992,"10004",BU07580203,Heusdenhout
E1150N3992,"10004",BU07580203,Heusdenhout
E1151N3992,"10004",BU07580203,Heusdenhout
E1152N3992,"10004",BU07580203,Heusdenhout
E1153N3992,"10004",BU07580709,Buitengebied Bavel
E1154N3992,"10004",BU07580709,Buitengebied Bavel
E1155N3992,"10004",BU07580709,Buitengebied Bavel
E1156N3992,"10004",BU07580203,Heusdenhout
E1157N3992,"10004",BU07580203,Heusdenhout
E1158N3992,"10004",BU07580203,Heusdenhout
E1159N3992,"10004",BU07580205,Hoogeind
E1160N3992,"10004",BU07580205,Hoogeind
E1161N3992,"10004",BU07580205,Hoogeind
E1162N3992,"10004",BU07580205,Hoogeind
E1163N3992,"10004",BU07580205,Hoogeind
E1145N3991,"10004",BU07580201,Sportpark
E1146N3991,"10004",BU07580201,Sportpark
E1147N3991,"10004",BU07580203,Heusdenhout
E1148N3991,"10004",BU07580203,Heusdenhout
E1149N3991,"10004",BU07580709,Buitengebied Bavel
E1150N3991,"10004",BU07580709,Buitengebied Bavel
E1151N3991,"10004",BU07580709,Buitengebied Bavel
E1152N3991,"10004",BU07580709,Buitengebied Bavel
E1153N3991,"10004",BU07580709,Buitengebied Bavel
E1154N3991,"10004",BU07580709,Buitengebied Bavel
E1155N3991,"10004",BU07580709,Buitengebied Bavel
E1156N3991,"10004",BU07580203,Heusdenhout
E1157N3991,"10004",BU07580203,Heusdenhout
E1158N3991,"10004",BU07580203,Heusdenhout
E1159N3991,"10004",BU07580205,Hoogeind
E1160N3991,"10004",BU07580205,Hoogeind
E1161N3991,"10004",BU07580205,Hoogeind
E1162N3991,"10004",BU07580205,Hoogeind
E1163N3991,"10004",BU07580205,Hoogeind
E1145N3990,"10004",BU07580300,Blauwe Kei
E1146N3990,"10004",BU07580300,Blauwe Kei
E1147N3990,"10004",BU07580301,Ypelaar
E1148N3990,"10004",BU07580709,Buitengebied Bavel
E1149N3990,"10004",BU07580709,Buitengebied Bavel
E1150N3990,"10004",BU07580709,Buitengebied Bavel
E1151N3990,"10004",BU07580709,Buitengebied Bavel
E1152N3990,"10004",BU07580709,Buitengebied Bavel
E1153N3990,"10004",BU07580709,Buitengebied Bavel
E1154N3990,"10004",BU07580709,Buitengebied Bavel
E1155N3990,"10004",BU07580709,Buitengebied Bavel
E1156N3990,"10004",BU07580709,Buitengebied Bavel
E1157N3990,"10004",BU07580709,Buitengebied Bavel
E1158N3990,"10004",BU07580709,Buitengebied Bavel
E1159N3990,"10004",BU07580709,Buitengebied Bavel
E1160N3990,"10004",BU07580709,Buitengebied Bavel
E1161N3990,"10004",BU07580205,Hoogeind
E1162N3990,"10004",BU07580205,Hoogeind
E1163N3990,"10004",BU07580205,Hoogeind
E1164N3995,"10004",BU07580205,Hoogeind
E1165N3995,"10004",BU07580205,Hoogeind
E1166N3995,"10004",BU07580205,Hoogeind
E1167N3995,"10004",BU07580205,Hoogeind
E1168N3995,"10004",BU07580205,Hoogeind
E1169N3995,"10004",BU07580205,Hoogeind
E1170N3995,"10004",BU07580205,Hoogeind
E1171N3995,"10004",BU07580205,Hoogeind
E1172N3995,"10004",BU07580205,Hoogeind
E1173N3995,"10004",BU07580205,Hoogeind
E1174N3995,"5599",BU07580205,Hoogeind
E1175N3995,"9",BU07580709,Buitengebied Bavel
E1164N3994,"10004",BU07580205,Hoogeind
E1165N3994,"10004",BU07580205,Hoogeind
E1166N3994,"10004",BU07580205,Hoogeind
E1167N3994,"10004",BU07580205,Hoogeind
E1168N3994,"10004",BU07580205,Hoogeind
E1169N3994,"10004",BU07580205,Hoogeind
E1170N3994,"10004",BU07580205,Hoogeind
E1171N3994,"10004",BU07580205,Hoogeind
E1172N3994,"10004",BU07580205,Hoogeind
E1173N3994,"10004",BU07580205,Hoogeind
E1174N3994,"10004",BU07580709,Buitengebied Bavel
E1175N3994,"5583",BU07580709,Buitengebied Bavel
E1176N3994,"30",BU07580709,Buitengebied Bavel
E1164N3993,"10004",BU07580205,Hoogeind
E1165N3993,"10004",BU07580205,Hoogeind
E1166N3993,"10004",BU07580205,Hoogeind
E1167N3993,"10004",BU07580205,Hoogeind
E1168N3993,"10004",BU07580205,Hoogeind
E1169N3993,"10004",BU07580205,Hoogeind
E1170N3993,"10004",BU07580205,Hoogeind
E1171N3993,"10004",BU07580205,Hoogeind
E1172N3993,"10004",BU07580709,Buitengebied Bavel
E1173N3993,"10004",BU07580709,Buitengebied Bavel
E1174N3993,"10004",BU07580709,Buitengebied Bavel
E1175N3993,"10004",BU07580709,Buitengebied Bavel
E1176N3993,"5908",BU07580709,Buitengebied Bavel
E1177N3993,"149",BU07580709,Buitengebied Bavel
E1164N3992,"10004",BU07580205,Hoogeind
E1165N3992,"10004",BU07580205,Hoogeind
E1166N3992,"10004",BU07580205,Hoogeind
E1167N3992,"10004",BU07580205,Hoogeind
E1168N3992,"10004",BU07580205,Hoogeind
E1169N3992,"10004",BU07580205,Hoogeind
E1170N3992,"10004",BU07580709,Buitengebied Bavel
E1171N3992,"10004",BU07580709,Buitengebied Bavel
E1172N3992,"10004",BU07580709,Buitengebied Bavel
E1173N3992,"10004",BU07580709,Buitengebied Bavel
