Key;Title
BU04847102;Hooge Burch
BU04847103;De Burcht
WK048491  ;Hazerswoude-Dorp
BU04849101;Buitengebied Hazerswoude-Dorp
BU04849102;Rietveldse polder
BU04849103;Hazerswoude-Dorp-West
BU04849104;Hazerswoude-Dorp-Oost
BU04849105;Voorweg
WK048494  ;Hazerswoude-Rijndijk
BU04849401;Rijndijk
BU04849402;Rhynenburch
BU04849403;Zonneveld
BU04849404;Buitengebied Hazerswoude-Rijndijk
WK048496  ;Koudekerk aan den Rijn
BU04849601;Buitengebied Koudekerk aan den Rijn
BU04849602;Koudekerk aan den Rijn-Noord
BU04849603;Koudekerk aan den Rijn-Zuid
BU04849604;Bedrijventerrein Hoogewaard
GM1723    ;Alphen-Chaam
WK172301  ;Alphen
BU17230101;Noordwest Alphen
BU17230102;Zuidoost Alphen
BU17230103;Zuidwest Alphen
BU17230104;Bedrijventerrein Alphen
BU17230105;'t Zand
BU17230106;Noordoost Alphen
BU17230107;Buitengebied Alphen
WK172302  ;Chaam
BU17230201;Centrum Chaam
BU17230202;Roode Beek
BU17230203;Elsakker
BU17230204;Wolfsdonk
BU17230205;Bedrijventerrein Baarleseweg Noord
BU17230206;Den Brabander
BU17230207;Buitengebied Chaam
WK172303  ;Strijbeek
BU17230301;Strijbeek
WK172304  ;Galder
BU17230401;Kern Galder
BU17230402;Buitengebied Galder
WK172305  ;Ulvenhout AC
BU17230501;Ulvenhout AC
WK172306  ;Bavel AC
BU17230601;Bavel AC
GM1959    ;Altena
WK195901  ;Werkendam
BU19590101;Centrum Werkendam
BU19590102;Burchtpolder
BU19590103;Welgelegen
BU19590104;Werkense polder
BU19590105;Vervoornepolder noord
BU19590106;Vervoornepolder zuid
BU19590107;Bedrijventerrein Werkendam
BU19590191;Buitengebied Werkendam noord
BU19590192;Buitengebied Werkendam zuid
BU19590193;Buitengebied Oostwaard
BU19590194;Buitengebied Biesbosch
WK195902  ;Sleeuwijk
BU19590201;Sleeuwijk west
BU19590202;Sleeuwijk oost
BU19590291;Buitengebied Sleeuwijk
WK195903  ;Nieuwendijk
BU19590301;Nieuwendijk
BU19590391;Buitengebied Nieuwendijk noordoost
BU19590392;Buitengebied Nieuwendijk zuid
WK195904  ;Hank
BU19590401;Hank
BU19590402;Kurenpolder
BU19590491;Buitengebied Hank oost
BU19590492;Buitengebied Hank west
WK195905  ;Dussen
BU19590501;Dussen
BU19590591;Buitengebied Dussen noord
BU19590592;Buitengebied Dussen zuid
WK195906  ;Woudrichem
BU19590601;Woudrichem noord
BU19590602;Woudrichem zuid
BU19590603;Oudendijk
BU19590691;Buitengebied Woudrichem
WK195907  ;Rijswijk (NB)
BU19590701;Rijswijk (NB)
BU19590791;Buitengebied Rijswijk (NB)
WK195908  ;Uitwijk
BU19590801;Uitwijk
BU19590891;Buitengebied Uitwijk
WK195909  ;Waardhuizen
BU19590901;Waardhuizen
BU19590991;Buitengebied Waardhuizen
WK195910  ;Giessen
BU19591001;Giessen
BU19591002;Bedrijventerrein Rietdijk
BU19591091;Buitengebied Giessen
WK195911  ;Andel
BU19591101;Andel
BU19591191;Buitengebied Andel
WK195912  ;Almkerk
BU19591201;Almkerk west
BU19591202;Almkerk oost
BU19591203;Uppel
BU19591291;Buitengebied Almkerk noord
BU19591292;Buitengebied Almkerk zuid
WK195913  ;Veen
BU19591301;Veen
BU19591302;Bedrijventerrein Veen
BU19591303;Veenseput
BU19591391;Buitengebied Veen
WK195914  ;Wijk en Aalburg
BU19591401;Aalburg
BU19591402;Wijk
BU19591403;Spijk
BU19591491;Buitengebied Wijk en Aalburg oost
BU19591492;Buitengebied Wijk en Aalburg west
WK195915  ;Babyloniënbroek
BU19591501;Babyloniënbroek
BU19591591;Buitengebied Babyloniënbroek
WK195916  ;Meeuwen
BU19591601;Meeuwen
BU19591691;Buitengebied Meeuwen
WK195917  ;Eethen
BU19591701;Eethen
BU19591791;Buitengebied Eethen
WK195918  ;Drongelen
BU19591801;Drongelen
BU19591891;Buitengebied Drongelen
WK195919  ;Genderen
BU19591901;Genderen
BU19591991;Buitengebied Genderen
GM0060    ;Ameland
WK006000  ;Wijk 00
BU00600000;Nes
BU00600001;Buren
BU00600002;Ballum
BU00600003;Hollum
BU00600007;Verspreide huizen Ballum
BU00600008;Verspreide huizen Nes
BU00600009;Verspreide huizen Hollum
GM0307    ;Amersfoort
WK030701  ;Stadskern
BU03070100;Hof
BU03070101;Nieuwstraat e.o.
BU03070102;Mooierstraat e.o.
BU03070103;Lieve Vrouwekerkhof
BU03070104;Coninckstraat e.o.
BU03070105;Beestenmarkt
BU03070106;Grote Haag
BU03070107;Stadhuisplein
BU03070108;Schimmelpenninckbuurt
WK030702  ;Nederberg
BU03070200;Smallepad e.o.
BU03070202;Snouckaertlaan e.o.
BU03070204;Zonnehof
WK030703  ;Soesterkwartier
BU03070300;Rivierenbuurt-Oost
BU03070301;Rivierenbuurt-West
BU03070302;Gerrit van Stellingwerfstraat e.o.
BU03070303;Bloemenbuurt-Oost
BU03070304;Bloemenbuurt-West
BU03070305;Bomenbuurt
BU03070306;Puntenburg
BU03070307;Piet Mondriaanlaan e.o.
BU03070308;Wagenwerkplaats
BU03070309;Spooremplacement
WK030704  ;Eemkwartier
BU03070401;Eemplein-Nieuwe Stad
BU03070402;Kop van Isselt
WK030705  ;Isselt
BU03070504;Isselt-Oost
BU03070505;Isselt-West
WK030706  ;De Koppel
BU03070600;Jericho / Jeruzalem
BU03070601;Sterrenbeeldenbuurt
BU03070603;Gildekwartier
WK030707  ;Kruiskamp
BU03070700;Kruiskamp-Noord
BU03070701;Kruiskamp-Midden
BU03070702;Kruiskamp-Zuid
WK030708  ;Schothorst-Zuid
BU03070800;Vuurtoren
BU03070801;De Plaatsen
BU03070803;Koperhorst
WK030709  ;Schothorst-Noord
BU03070900;Elly Takmastraat e.o.
BU03070902;Camera Obscurastraat e.o.
BU03070903;Queekhoven e.o.
BU03070905;Het Gein
BU03070906;Park Schothorst
WK030710  ;Liendert
BU03071000;Liendert-Noord
BU03071001;Zangvogelbuurt
BU03071002;De Horsten
BU03071003;Watervogelbuurt
BU03071004;Liendert-Zuid
WK030711  ;Rustenburg
BU03071100;Rustenburg-Noord
BU03071101;Rustenburg-Zuid
WK030712  ;Buitengebied-Oost
BU03071201;Bloeidaal
BU03071202;Stoutenburg-Noord
BU03071203;De Wieken
BU03071204;Vinkenhoef
BU03071205;Nijkerkerstraat e.o.
WK030713  ;Schuilenburg
BU03071300;Schuilenburg-Midden
BU03071301;Schuilenburg-Noord
BU03071302;Schuilenburg-Zuid
WK030714  ;Randenbroek
BU03071400;Willem III
BU03071401;Componistenbuurt-Noord
BU03071402;Componistenbuurt-Midden
BU03071403;Componistenbuurt-Zuid
WK030715  ;Vermeerkwartier
BU03071500;Bekenstein / De Luiaard
BU03071501;Vermeerkwartier-Oost
BU03071502;Vermeerkwartier-West
BU03071503;Dorrestein
WK030716  ;Leusderkwartier
BU03071600;De Driehoek
BU03071601;Leusderkwartier-West
BU03071602;Leusderkwartier-Oost
BU03071603;Nimmerdor
WK030717  ;De Berg-Zuid
BU03071700;Westerstraat e.o.
BU03071701;Juliana van Stolberg
BU03071702;Huijgenslaan e.o.
BU03071703;De Lichtenberg
BU03071704;Verhoevenstraat e.o.
BU03071705;Indische Buurt
BU03071706;Klein Zwitserland-Laag
BU03071707;Klein Zwitserland-Hoog
WK030718  ;De Berg-Noord
BU03071800;Regentesselaan e.o.
BU03071801;Stationsbuurt
BU03071802;Staatsliedenbuurt-Oost
BU03071803;Staatsliedenbuurt-West
BU03071804;Oranjebuurt
WK030719  ;Hoogland
BU03071900;De Ham
BU03071901;Langenoord
BU03071902;Bieshaar-Noord
BU03071903;Bieshaar-Zuid
BU03071904;De Bik
BU03071905;De Brinken
BU03071906;De Biezen
WK030720  ;Zielhorst
BU03072000;Vlinderbuurt
BU03072001;Erasmusstraat e.o.
BU03072002;Muziekbuurt-Noord
BU03072003;Muziekbuurt-Zuid
BU03072004;Architectenbuurt-Oost
BU03072005;Architectenbuurt-West
BU03072006;Sportpark Zielhorst
BU03072007;De Brand
WK030721  ;Kattenbroek
BU03072100;Donken en zanden
BU03072101;Paddenstoelenbuurt
BU03072102;Woudzoom e.o.
BU03072103;Wintertuinen
BU03072104;De Verwondering e.o.
BU03072105;Emiclaer
BU03072106;Groote Kreek e.o.
BU03072107;Boerderijenkamer
BU03072108;Kattenbroek-Noord
WK030722  ;Calveen
BU03072201;Calveen
WK030724  ;Nieuwland
BU03072400;Stadskwartier
BU03072402;Hoge Hoven
BU03072403;Centrum / Waterpark
BU03072404;Stadstuin
BU03072405;Waterkwartier
BU03072407;Kruidenbuurt
WK030725  ;De Hoef
BU03072500;Hoefkwartier
BU03072501;De Hoef-Oost
WK030726  ;Hooglanderveen
BU03072600;Dorpskern Hooglanderveen
BU03072601;Lient e.o.
BU03072602;Hoekveen e.o.
BU03072603;Heideweg e.o.
WK030727  ;Hoogland-West
BU03072700;Coelhorst
BU03072701;Zeldert
BU03072709;De Schans
WK030728  ;Vathorst-De Velden
BU03072800;Park van de Tijden-West
BU03072801;Dassenberg e.o.
BU03072802;Park van de Tijden-Oost
BU03072803;Duisterweg e.o.
BU03072804;Eilandengroepenbuurt
WK030729  ;Vathorst-Centrum
BU03072900;Polderbuurt-Noord
BU03072901;Winkelcentrum Vathorst
BU03072902;Damespolderbuurt
WK030730  ;Vathorst-De Bron
BU03073000;De Bron-Noord
BU03073001;De Bron-Zuid
WK030731  ;Vathorst-De Laak
BU03073100;Waddeneilandenbuurt
BU03073101;Zuiderzeestedenbuurt-Oost
BU03073102;Zuiderzeestedenbuurt-West
BU03073103;De Baken
BU03073104;Laakse Tuinen
BU03073105;Over de Laak
BU03073106;Podium
WK030732  ;Vathorst-Bovenduist
BU03073201;Vathorst-Bovenduist
WK030733  ;Bedrijventerrein Vathorst
BU03073301;Bedrijventerrein Vathorst-Zuid
BU03073302;Bedrijventerrein Vathorst-Noord
BU03073303;Olympus
BU03073304;Lindeboomseweg e.o.
WK030734  ;Bosgebied
BU03073401;Birkhoven / Bokkeduinen
BU03073402;Vlasakkers
BU03073403;Zon en Schild
GM0362    ;Amstelveen
WK036201  ;Randwijck
BU03620101;Randwijck West
BU03620102;Randwijck Oost
WK036202  ;Patrimonium
BU03620201;Oranjebuurt
BU03620202;Patrimonium
WK036203  ;Elsrijk
BU03620301;Elsrijk West
BU03620302;Kruiskerkbuurt
BU03620303;Vredeveldbuurt
BU03620304;Elsrijk Oost
WK036204  ;Stadshart
BU03620401;Stadshart
WK036205  ;Uilenstede, Kronenburg
BU03620501;Uilenstede
BU03620502;Kronenburg
WK036206  ;Bankras, Kostverloren
BU03620601;Heldenbuurt
BU03620602;Zeestratenbuurt
BU03620603;Boekenbuurt
BU03620604;Operabuurt
WK036207  ;Buitengebied Noord
BU03620701;Middelpolder
BU03620702;Buurt over Ouderkerk
WK036208  ;Keizer Karelpark
BU03620801;Oude Dorp
BU03620802;Kastanjebuurt
BU03620803;Van der Leekbuurt
BU03620804;Populierenbuurt
BU03620805;Augustinuspark
BU03620806;Startbaanbuurt
WK036209  ;Groenelaan
BU03620901;Langerhuize
BU03620902;Alpen Rondwegbuurt
BU03620903;In de Wolkenbuurt
BU03620904;Watercirkelbuurt
BU03620905;Kringloopbuurt
WK036210  ;Waardhuizen, Middenhoven
BU03621001;Beroepenbuurt
BU03621002;Hemellichamenbuurt
BU03621003;Punterbuurt
BU03621004;Molenbuurt
BU03621005;Galjoenbuurt
WK036211  ;Bovenkerk - Westwijk Noord
BU03621101;Bovenkerk
BU03621102;Buitenplaatsenbuurt
BU03621103;Betsy Perkbuurt
BU03621104;Legmeer
BU03621105;Landschappenbuurt
BU03621106;Theaterbuurt
WK036212  ;Westwijk Zuid
BU03621201;Kastelenbuurt
BU03621202;Schrijversbuurt
BU03621203;Kruidenbuurt
BU03621204;De Scheg
WK036213  ;Buitengebied Zuid
BU03621301;Nes aan de Amstel
BU03621302;Legmeerpolder
WK036214  ;Amsterdamse Bos
BU03621401;Amsterdamse Bos Noord
BU03621402;Amsterdamse Bos Zuid
GM0363    ;Amsterdam
WK036300  ;Burgwallen-Oude Zijde
BU03630000;Kop Zeedijk
BU03630001;Oude Kerk e.o.
BU03630002;Burgwallen Oost
BU03630003;Nes e.o.
BU03630004;BG-terrein e.o.
WK036301  ;Burgwallen-Nieuwe Zijde
BU03630100;Stationsplein e.o.
BU03630101;Hemelrijk
BU03630102;Nieuwendijk Noord
BU03630103;Spuistraat Noord
BU03630104;Nieuwe Kerk e.o.
BU03630105;Spuistraat Zuid
BU03630106;Begijnhofbuurt
BU03630107;Kalverdriehoek
WK036302  ;Grachtengordel-West
BU03630200;Langestraat e.o.
BU03630201;Leliegracht e.o.
BU03630202;Felix Meritisbuurt
BU03630203;Leidsegracht Noord
WK036303  ;Grachtengordel-Zuid
BU03630300;Spiegelbuurt
BU03630301;Gouden Bocht
BU03630302;Van Loonbuurt
BU03630303;Amstelveldbuurt
BU03630304;Rembrandtpleinbuurt
BU03630305;Reguliersbuurt
BU03630306;Leidsegracht Zuid
WK036304  ;Nieuwmarkt/Lastage
BU03630400;Oosterdokseiland
BU03630401;Scheepvaarthuisbuurt
BU03630402;Rapenburg
BU03630403;Lastage
BU03630404;Nieuwmarkt
BU03630405;Uilenburg
BU03630406;Valkenburg
BU03630407;Zuiderkerkbuurt
BU03630408;Waterloopleinbuurt
WK036305  ;Haarlemmerbuurt
BU03630500;Westerdokseiland
BU03630501;Haarlemmerbuurt Oost
BU03630502;Haarlemmerbuurt West
BU03630503;Westelijke eilanden
BU03630505;Planciusbuurt Noord
BU03630506;Planciusbuurt Zuid
WK036306  ;Jordaan
BU03630600;Driehoekbuurt
BU03630602;Bloemgrachtbuurt
BU03630603;Marnixbuurt Noord
BU03630604;Zaagpoortbuurt
BU03630605;Marnixbuurt Midden
BU03630606;Elandsgrachtbuurt
BU03630607;Passeerdersgrachtbuurt
BU03630608;Groenmarktkadebuurt
BU03630609;Marnixbuurt Zuid
BU03630610;Anjeliersbuurt Noord
BU03630611;Anjeliersbuurt Zuid
WK036307  ;De Weteringschans
BU03630700;Leidsebuurt Noordwest
BU03630701;Leidsebuurt Zuidwest
BU03630702;Leidsebuurt Noordoost
BU03630703;Leidsebuurt Zuidoost
BU03630704;Weteringbuurt
BU03630705;Den Texbuurt
BU03630706;Utrechtsebuurt Zuid
BU03630707;Frederikspleinbuurt
WK036308  ;Weesperbuurt/Plantage
BU03630800;Weesperbuurt
BU03630801;Sarphatistrook
BU03630803;de Plantage
BU03630804;Alexanderplein e.o.
WK036309  ;Oostelijke Eilanden/Kadijken
BU03630900;Marine-Etablissement
BU03630901;Kattenburg
BU03630902;Wittenburg
BU03630903;Oostenburg
BU03630904;Czaar Peterbuurt
BU03630905;Het Funen
BU03630907;Kazernebuurt
BU03630908;Kadijken
WK036310  ;Westelijk Havengebied
BU03631000;Coenhaven/Mercuriushaven
BU03631001;Alfa-driehoek
BU03631002;Petroleumhaven
BU03631003;Westhaven Noord
BU03631004;Vervoerscentrum
BU03631005;Amerikahaven
BU03631006;Afrikahaven
BU03631007;Westhaven Zuid
WK036311  ;Bedrijventerrein Sloterdijk
BU03631100;Sloterdijk II
BU03631102;Sloterdijk III Oost
BU03631103;Sloterdijk III West
BU03631104;De Heining
BU03631105;Teleport
BU03631107;Bretten Oost
BU03631109;Bretten West
WK036312  ;Houthavens
BU03631200;Houthavens West
BU03631201;Houthavens Oost
WK036313  ;Spaarndammer- en Zeeheldenbuurt
BU03631300;Zeeheldenbuurt
BU03631301;Spaarndammerbuurt Noordoost
BU03631302;Spaarndammerbuurt Zuidoost
BU03631303;Spaarndammerbuurt Zuidwest
BU03631304;Spaarndammerbuurt Midden
BU03631305;Spaarndammerbuurt Noordwest
BU03631306;Westergasfabriek
BU03631307;Overbraker Binnenpolder
WK036314  ;Staatsliedenbuurt
BU03631400;De Wittenbuurt Noord
BU03631401;De Wittenbuurt Zuid
BU03631402;Staatsliedenbuurt Noordoost
BU03631403;Fannius Scholtenbuurt
BU03631404;Westerstaatsman
BU03631405;Buyskade e.o.
WK036315  ;Centrale Markt
BU03631500;Ecowijk
BU03631501;Markthallen
BU03631502;Bedrijvencentrum Westerkwartier
BU03631503;Marcanti
WK036316  ;Frederik Hendrikbuurt
BU03631600;Frederik Hendrikbuurt Noord
BU03631601;Frederik Hendrikbuurt Zuidoost
BU03631602;Frederik Hendrikbuurt Zuidwest
WK036317  ;Da Costabuurt
BU03631700;Da Costabuurt Noord
WK036318  ;Kinkerbuurt
BU03631800;Bellamybuurt Noord
BU03631801;Bellamybuurt Zuid
WK036319  ;Van Lennepbuurt
BU03631900;Da Costabuurt Zuid
BU03631901;Borgerbuurt
BU03631902;Lootsbuurt
WK036320  ;Helmersbuurt
BU03632000;Helmersbuurt Oost
BU03632001;WG-terrein
BU03632002;Cremerbuurt Oost
WK036321  ;Overtoomse Sluis
BU03632100;Cremerbuurt West
BU03632101;Vondelparkbuurt West
WK036322  ;Vondelbuurt
BU03632200;Vondelparkbuurt Oost
BU03632201;Vondelparkbuurt Midden
WK036323  ;Zuidas
BU03632300;Zuidas Noord
BU03632301;RAI
BU03632302;VU-kwartier
BU03632303;Zuidas Zuid
BU03632304;Vivaldi
WK036324  ;Oude Pijp
BU03632400;Hemonybuurt
BU03632401;Gerard Doubuurt
BU03632402;Frans Halsbuurt
BU03632403;Hercules Seghersbuurt
BU03632404;Sarphatiparkbuurt
WK036325  ;Nieuwe Pijp
BU03632500;Willibrordusbuurt
BU03632501;Van der Helstpleinbuurt
BU03632502;Lizzy Ansinghbuurt
BU03632503;Cornelis Troostbuurt
WK036326  ;Zuid Pijp
BU03632600;Diamantbuurt
BU03632601;Burgemeester Tellegenbuurt Oost
BU03632602;Burgemeester Tellegenbuurt West
WK036327  ;Weesperzijde
BU03632700;Swammerdambuurt
BU03632701;Weesperzijde Midden/Zuid
BU03632702;Parooldriehoek
WK036328  ;Oosterparkbuurt
BU03632800;Oosterparkbuurt Noordwest
BU03632801;Oosterpark
BU03632802;Oosterparkbuurt Zuidoost
BU03632803;Oosterparkbuurt Zuidwest
WK036329  ;Dapperbuurt
BU03632900;Dapperbuurt Noord
BU03632901;Dapperbuurt Zuid
BU03632902;Oostpoort
WK036330  ;Transvaalbuurt
BU03633000;Transvaalbuurt West
BU03633001;Transvaalbuurt Oost
WK036331  ;Indische Buurt West
BU03633100;Noordwestkwadrant Indische buurt Noord
BU03633101;Noordwestkwadrant Indische buurt Zuid
BU03633102;Zuidwestkwadrant Indische buurt
WK036332  ;Indische Buurt Oost
BU03633200;Noordoostkwadrant Indische buurt
BU03633201;Zuidoostkwadrant Indische buurt
BU03633202;Zeeburgerdijk Oost
BU03633203;Flevopark
WK036333  ;Oostelijk Havengebied
BU03633300;Oostelijke Handelskade
BU03633301;Rietlanden
BU03633302;Java-eiland
BU03633303;KNSM-eiland
BU03633304;Sporenburg
BU03633305;Borneo
BU03633306;Entrepot-Noordwest
BU03633307;Architectenbuurt
BU03633308;Bedrijvengebied Veelaan
BU03633309;Bedrijvengebied Cruquiusweg
BU03633310;Bedrijvengebied Zeeburgerkade
WK036334  ;Zeeburgereiland/Nieuwe Diep
BU03633400;Zeeburgereiland Noordwest
BU03633402;Zeeburgereiland Zuidoost
BU03633403;Zeeburgereiland Zuidwest
BU03633404;Nieuwe Diep/Diemerpark
BU03633405;RI Oost terrein
BU03633406;Zeeburgereiland Noordoost
WK036335  ;IJburg West
BU03633500;Steigereiland Noord
BU03633501;Steigereiland Zuid
BU03633502;Haveneiland Zuidwest/Rieteiland West
BU03633504;Haveneiland Noordwest
BU03633505;Haveneiland Noordoost
WK036336  ;Sloterdijk
BU03633600;Woon- en Groengebied Sloterdijk
BU03633601;Bedrijventerrein Sloterdijk I
WK036337  ;Landlust
BU03633700;Bedrijventerrein Landlust
BU03633702;Bosleeuw
BU03633703;Landlust Zuid
BU03633704;Erasmusparkbuurt Oost
BU03633705;Gibraltarbuurt
BU03633706;Landlust Noord
WK036338  ;Erasmuspark
BU03633802;Erasmusparkbuurt West
BU03633803;Robert Scottbuurt Oost
WK036339  ;De Kolenkit
BU03633900;Robert Scottbuurt West
BU03633901;Laan van Spartaan
BU03633902;Kolenkitbuurt Zuid
BU03633903;Kolenkitbuurt Noord
WK036340  ;Geuzenbuurt
BU03634000;Geuzenhofbuurt
BU03634001;Trompbuurt
BU03634002;Pieter van der Doesbuurt
WK036341  ;Van Galenbuurt
BU03634100;John Franklinbuurt
BU03634101;Jan Maijenbuurt
BU03634102;Orteliusbuurt Noord
BU03634103;Mercatorpark
WK036342  ;Hoofdweg e.o.
BU03634200;Balboaplein e.o.
BU03634201;Columbusplein e.o.
BU03634202;Orteliusbuurt Midden
BU03634203;Orteliusbuurt Zuid
WK036343  ;Westindische Buurt
BU03634300;Paramariboplein e.o.
BU03634301;Postjeskade e.o.
WK036344  ;Hoofddorppleinbuurt
BU03634400;Surinamepleinbuurt
BU03634401;Westlandgrachtbuurt
BU03634402;Aalsmeerwegbuurt West
BU03634403;Aalsmeerwegbuurt Oost
BU03634404;Legmeerpleinbuurt
BU03634405;Bedrijventerrein Schinkel
WK036345  ;Schinkelbuurt
BU03634500;Schinkelbuurt Noord
BU03634501;Schinkelbuurt Zuid
WK036346  ;Willemspark
BU03634600;Valeriusbuurt Oost
BU03634601;Valeriusbuurt West
BU03634602;Willemsparkbuurt Noord
BU03634603;Vondelpark West
WK036347  ;Museumkwartier
BU03634700;Johannnes Vermeerbuurt
BU03634701;P.C. Hooftbuurt
BU03634702;Concertgebouwbuurt
BU03634703;Cornelis Schuytbuurt
BU03634704;Banpleinbuurt
BU03634705;Hondecoeterbuurt
BU03634706;Harmoniehofbuurt
BU03634707;Museumplein
BU03634708;Vondelpark Oost
BU03634709;Duivelseiland
WK036348  ;Stadionbuurt
BU03634800;Bertelmanpleinbuurt
BU03634801;Marathonbuurt Oost
BU03634802;Marathonbuurt West
BU03634803;Olympisch Stadion e.o.
BU03634804;IJsbaanpad e.o.
BU03634805;Van Tuyllbuurt
WK036349  ;Apollobuurt
BU03634900;Diepenbrockbuurt
BU03634901;Beethovenbuurt
BU03634902;Hiltonbuurt
BU03634903;Minervabuurt Noord
BU03634904;Minervabuurt Midden
BU03634905;Minervabuurt Zuid
WK036350  ;IJburg Oost
BU03635000;Strandeiland
BU03635001;Middeneiland Zuidoost
BU03635003;Middeneiland Zuidwest
BU03635005;Buiteneiland
BU03635006;Centrumeiland
WK036351  ;IJburg Zuid
BU03635100;Rieteiland Oost
BU03635101;Haveneiland Oost
BU03635102;Haveneiland Noord
WK036352  ;Scheldebuurt
BU03635200;Wielingenbuurt
BU03635201;Scheldebuurt West
BU03635202;Scheldebuurt Midden
BU03635203;Scheldebuurt Oost
BU03635206;Veluwebuurt
BU03635207;Kop Zuidas
WK036353  ;IJselbuurt
BU03635300;IJselbuurt West
BU03635301;IJselbuurt Oost
WK036354  ;Rijnbuurt
BU03635400;Kromme Mijdrechtbuurt
BU03635401;Rijnbuurt Oost
BU03635402;Rijnbuurt Midden
BU03635403;Rijnbuurt West
BU03635404;Zorgvlied
WK036355  ;Frankendael
BU03635501;De Eenhoorn
BU03635502;Julianapark
BU03635503;Don Bosco
BU03635504;Frankendael
BU03635505;Tuindorp Amstelstation
BU03635506;De Wetbuurt
BU03635507;Tuindorp Frankendael
BU03635508;Van der Kunbuurt
WK036356  ;Middenmeer
BU03635600;Linnaeusparkbuurt
BU03635601;Middenmeer Noord
BU03635602;Middenmeer Zuid
BU03635603;Sportpark Middenmeer Zuid
BU03635604;Sportpark Middenmeer Noord
BU03635605;Park de Meer
BU03635606;Sportpark Voorland
BU03635607;Science Park Noord
BU03635608;Science Park Zuid
WK036357  ;Betondorp
BU03635700;Betondorp
BU03635701;Nieuwe Oosterbegraafplaats
BU03635702;Drieburg
WK036358  ;Omval/Overamstel
BU03635801;Weespertrekvaart
BU03635804;Amstelglorie
BU03635805;Overamstel
BU03635806;Amstelkwartier Noord
BU03635807;De Omval
BU03635808;Amstelkwartier Zuid
BU03635809;Amstelkwartier West
WK036359  ;Prinses Irenebuurt e.o.
BU03635900;Prinses Irenebuurt
BU03635901;Beatrixpark
WK036360  ;Volewijck
BU03636000;Van der Pekbuurt
BU03636001;Bloemenbuurt Zuid
BU03636002;Bloemenbuurt Noord
WK036361  ;IJplein/Vogelbuurt
BU03636100;IJplein e.o.
BU03636101;Vogelbuurt Zuid
BU03636102;Vogelbuurt Noord
BU03636103;Vliegenbos
WK036362  ;Tuindorp Nieuwendam
BU03636200;Tuindorp Nieuwendam West
BU03636201;Tuindorp Nieuwendam Oost
WK036363  ;Tuindorp Buiksloot
BU03636300;Blauwe Zand
WK036364  ;Nieuwendammerdijk/Buiksloterdijk
BU03636400;Buiksloterdijk West
BU03636401;Buiksloterdijk Oost
BU03636402;Nieuwendammerdijk West
BU03636403;Nieuwendammerdijk Oost
BU03636404;Nieuwendammerdijk Zuid
WK036365  ;Tuindorp Oostzaan
BU03636500;Tuindorp Oostzaan West
BU03636501;Tuindorp Oostzaan Oost
BU03636502;Terrasdorp
BU03636503;De Bongerd
WK036366  ;Oostzanerwerf
BU03636601;Oostzanerdijk
BU03636602;Walvisbuurt
BU03636603;Twiske West
BU03636604;Noorder IJplas
BU03636605;Molenwijk
BU03636606;Circus/Kermisbuurt
WK036367  ;Kadoelen
BU03636700;Kadoelen
BU03636701;Twiske Oost
WK036368  ;Waterlandpleinbuurt
BU03636800;Baanakkerspark Noord
BU03636801;Baanakkerspark Zuid
BU03636802;Werengouw Midden
BU03636803;Markengouw Midden
BU03636804;Markengouw Zuid
BU03636805;Werengouw Zuid
WK036369  ;Buikslotermeer
BU03636900;Rode Kruisbuurt
BU03636902;Loenermark
BU03636909;Buikslotermeerplein
BU03636910;Plan van Gool
BU03636911;De Kleine Wereld
BU03636912;Buikslotermeer Noord
WK036370  ;Banne Buiksloot
BU03637000;Banne Zuidwest
BU03637001;Banne Zuidoost
BU03637002;Banne Noordwest
BU03637003;Banne Noordoost
BU03637004;Buiksloterbreek
BU03637005;Marjoleinterrein
